episode,worker_id,total_steps,global_reward,avg_speed,avg_waiting_time,throughput,loss,epsilon,duration_s,had_obstacle,obstacle_edges,obstacle_count,vehicles_teleported,learning_rate
234,4,360,-213.8374,17.64,4.88,700,0.149436,0.1,15.2,1,"SRC_HTM_E_N02,EXT_N_N02_in",2,0,6.41e-05
235,1,360,-457.7863,10.61,5.84,3799,0.084667,0.775,100.5,0,,0,0,6.38e-05
236,3,360,-544.7734,10.82,2.59,3364,0.116576,0.325,109.7,0,,0,0,6.34e-05
237,0,360,-475.1,15.31,4.41,3917,0.151879,1.0,93.4,0,,0,0,6.31e-05
238,2,360,-1578.293,7.54,10.9,2734,0.097171,0.55,123.5,1,"SRC_LDT_S_N08,SRC_LDT_N_N05,SRC_HTM_W_N01",3,0,6.28e-05
239,4,360,-566.5851,8.58,4.6,3405,0.092545,0.1,108.9,0,,0,0,6.24e-05
240,1,360,-358.5855,13.48,5.46,4011,0.151131,0.775,89.6,0,,0,0,6.21e-05
241,0,360,-1128.5674,9.98,21.32,3537,0.109379,1.0,96.2,1,"EXT_E_N03_in,SRC_HTM_W_N01,SRC_THD_N08",3,0,6.18e-05
242,2,360,-1082.7188,12.35,11.77,3330,0.16057,0.55,93.6,1,"EXT_W_N01_in,SRC_HN_N05,SRC_HTM_E_N03",3,0,6.14e-05
243,3,360,-2590.8693,6.93,49.32,2763,0.15632,0.325,128.7,1,"SRC_HTM_E_N02,SRC_LDT_N_N02,SRC_NCT_N_N01",3,0,6.11e-05
244,1,360,-552.5357,12.35,5.0,3689,0.127261,0.775,101.6,0,,0,0,6.07e-05
245,4,360,-564.0751,9.67,4.03,3399,0.152514,0.1,108.2,0,,0,0,6.04e-05
246,0,360,-405.9622,14.15,3.24,4180,0.115701,1.0,93.2,0,,0,0,6.01e-05
247,2,360,-557.326,11.34,4.61,3648,0.113544,0.55,100.1,0,,0,0,5.97e-05
248,3,360,-458.0109,10.82,3.26,3568,0.117479,0.325,105.0,0,,0,0,5.94e-05
249,1,360,-468.7988,13.2,4.62,3861,0.107036,0.775,96.5,0,,0,0,5.9e-05
250,4,360,-844.7797,8.46,8.52,3069,0.176035,0.1,110.7,1,"SRC_THD_N08,SRC_LDT_N_N02,EXT_E_N03_in",3,0,5.87e-05
251,0,360,-430.0085,13.09,8.11,3946,0.124981,1.0,99.0,0,,0,0,5.83e-05
252,2,360,-527.4466,11.39,3.76,3642,0.108351,0.55,98.5,0,,0,0,5.8e-05
253,3,360,-592.3634,10.59,3.5,3502,0.093905,0.325,103.2,0,,0,0,5.76e-05
254,1,360,-402.6976,12.52,6.1,3808,0.146444,0.775,100.4,0,,0,0,5.73e-05
255,4,360,-530.0973,8.14,8.53,2933,0.137568,0.1,89.8,1,"SRC_HTM_W_N02,EXT_S_N08_in",2,0,5.7e-05
256,0,360,-894.5232,13.53,3.77,3782,0.304037,1.0,107.4,1,"SRC_NCT_N_N01,SRC_NH_N05",2,0,5.66e-05
257,2,360,-601.6489,12.45,1.77,3589,0.122882,0.55,101.7,0,,0,0,5.63e-05
258,3,360,-1639.7467,8.65,33.88,3233,0.094748,0.325,111.9,1,"SRC_NCT_N_N01,SRC_HN_N05,SRC_NCT_S_N04",3,0,5.59e-05
259,3,360,-163.9897,36.37,1.47,711,0.127923,0.325,12.4,1,EXT_E_N03_in,1,0,5.56e-05
260,4,360,-608.2427,9.64,2.56,3415,0.207334,0.1,109.8,0,,0,0,5.52e-05
261,0,360,-414.1904,12.31,4.74,4178,0.135581,1.0,99.0,0,,0,0,5.49e-05
262,1,360,-2270.2364,4.12,25.62,2753,0.122332,0.775,146.5,1,"SRC_PH_N03,SRC_LDT_S_N08",2,0,5.45e-05
263,2,360,-537.9867,9.42,3.91,3641,0.104085,0.55,108.7,0,,0,0,5.42e-05
264,3,360,-897.5325,6.91,18.15,3016,0.139238,0.325,108.0,1,"SRC_PH_N06,SRC_THD_N08,SRC_HN_N04",3,0,5.38e-05
265,0,360,-377.4116,14.68,2.86,3782,0.103547,1.0,83.0,1,EXT_S_N08_in,1,0,5.35e-05
266,4,360,-649.0192,10.17,2.87,3442,0.13052,0.1,105.2,0,,0,0,5.31e-05
267,1,360,-378.0241,13.82,4.61,3977,0.123427,0.775,95.1,0,,0,0,5.28e-05
268,1,360,-157.1491,28.92,3.13,802,0.151029,0.775,13.9,1,SRC_HN_N05,1,0,5.24e-05
269,2,360,-497.2658,11.31,3.73,3788,0.232527,0.55,104.9,0,,0,0,5.21e-05
270,0,360,-568.2293,13.19,6.37,4074,0.103407,1.0,97.7,0,,0,0,5.17e-05
271,3,360,-1008.8044,8.03,8.25,3131,0.102124,0.325,118.6,1,SRC_HTM_W_N01,1,0,5.14e-05
272,4,360,-543.162,9.33,3.84,3435,0.157893,0.1,106.0,0,,0,0,5.1e-05
273,4,360,-179.6335,31.58,2.96,808,0.601043,0.1,14.2,1,SRC_NH_N06,1,0,5.07e-05
274,4,360,-188.5136,43.62,0.05,737,0.142401,0.1,13.6,1,"SRC_HN_N05,EXT_S_N08_in",2,0,5.03e-05
275,1,360,-500.9696,14.16,6.04,3792,0.126831,0.775,100.5,0,,0,0,5e-05
276,2,360,-565.8306,11.66,5.25,3678,0.371277,0.55,100.8,0,,0,0,4.97e-05
277,0,360,-402.2264,13.39,6.48,4121,0.184203,1.0,93.9,0,,0,0,4.93e-05
278,3,360,-585.6508,13.03,4.03,3613,0.132123,0.325,110.3,0,,0,0,4.9e-05
279,4,360,-325.7576,11.84,2.82,2800,0.121881,0.1,75.9,1,"SRC_HTM_W_N02,EXT_W_N07_in,EXT_S_N08_in",3,0,4.86e-05
280,3,360,-831.6071,11.84,141.73,670,0.105313,0.325,19.8,1,"SRC_HTM_E_N02,SRC_PH_N06",2,1,4.83e-05
281,1,360,-411.2804,11.79,5.94,4038,0.118009,0.775,97.1,0,,0,0,4.79e-05
282,2,360,-383.9814,9.6,4.45,3755,0.100364,0.55,102.7,0,,0,0,4.76e-05
283,0,360,-481.3298,13.03,5.01,3892,0.149963,1.0,102.1,0,,0,0,4.72e-05
284,4,360,-569.3043,9.41,3.38,3361,0.107197,0.1,110.5,0,,0,0,4.69e-05
285,1,360,-434.8445,10.97,2.98,3836,0.115805,0.775,90.9,0,,0,0,4.65e-05
286,3,360,-1056.8839,8.78,8.97,3296,0.107477,0.325,112.9,1,SRC_THD_N07,1,0,4.62e-05
287,2,360,-453.3215,11.99,5.25,3259,0.135138,0.55,91.6,1,"SRC_HTM_E_N03,EXT_E_N06_in",2,0,4.58e-05
288,2,360,-174.7574,37.16,0.55,802,0.092692,0.55,14.1,1,SRC_NCT_N_N01,1,0,4.55e-05
289,0,360,-444.4,13.65,4.03,4069,0.223188,1.0,96.1,0,,0,0,4.51e-05
290,4,360,-1006.7208,8.55,6.89,2960,0.167724,0.1,103.0,1,"EXT_N_N03_in,SRC_HTM_E_N02",2,0,4.48e-05
291,1,360,-477.8948,11.82,5.21,3648,0.177241,0.775,100.6,0,,0,0,4.44e-05
292,3,360,-1272.6742,7.01,26.76,3263,0.156525,0.325,113.4,1,"SRC_NCT_N_N01,SRC_NCT_N_N04,SRC_NH_N05",3,0,4.41e-05
293,2,360,-605.7479,11.97,4.56,3617,0.1198,0.55,108.4,0,,0,0,4.37e-05
294,0,360,-376.1947,16.54,6.47,3820,0.134499,1.0,79.9,1,EXT_N_N02_in,1,0,4.34e-05
295,0,360,-222.9025,34.62,0.57,695,0.091624,1.0,12.5,1,"EXT_W_N01_in,SRC_HTM_E_N03,SRC_HN_N05",3,0,4.3e-05
296,1,360,-470.9509,10.8,4.12,3376,0.13116,0.775,96.7,1,"SRC_NCT_N_N01,SRC_NCT_S_N07,EXT_N_N02_in",3,0,4.27e-05
297,4,360,-968.3487,8.39,12.23,3402,0.296035,0.1,111.6,1,SRC_THD_N07,1,0,4.24e-05
298,3,360,-532.4456,12.34,3.09,3714,0.353743,0.325,100.9,0,,0,0,4.2e-05
299,0,360,-408.3044,15.71,1.9,4136,0.122668,1.0,87.4,0,,0,0,4.17e-05
300,2,360,-496.7376,9.84,4.69,3836,0.139065,0.55,104.8,0,,0,0,4.13e-05
301,1,360,-381.4166,15.75,2.96,3657,0.116242,0.775,87.6,1,"EXT_N_N02_in,SRC_NH_N05",2,0,4.1e-05
302,4,360,-640.7051,10.39,3.52,3314,0.101559,0.1,110.4,0,,0,0,4.06e-05
303,3,360,-392.2338,13.19,3.5,3691,0.125269,0.325,102.2,0,,0,0,4.03e-05
304,0,360,-556.0685,11.41,5.88,3958,0.138638,1.0,98.3,1,"SRC_NCT_S_N07,SRC_NH_N05",2,0,3.99e-05
305,2,360,-376.4811,14.29,2.51,3759,0.107762,0.55,96.0,0,,0,0,3.96e-05
306,1,360,-994.7862,9.9,5.0,3545,0.119374,0.775,108.9,1,SRC_NCT_N_N01,1,0,3.93e-05
307,4,360,-320.117,12.28,2.51,3490,0.129795,0.1,90.1,1,EXT_W_N01_in,1,0,3.89e-05
308,3,360,-557.805,10.07,5.55,3505,0.132885,0.325,103.9,0,,0,0,3.86e-05
309,2,360,-444.6745,10.13,2.89,3813,0.107911,0.55,99.0,0,,0,0,3.82e-05
310,0,360,-470.6546,13.31,4.38,3799,0.195595,1.0,99.7,1,EXT_N_N01_in,1,0,3.79e-05
311,1,360,-1368.3356,6.14,21.09,3343,0.144668,0.775,111.6,1,"SRC_HTM_W_N01,SRC_THD_N07",2,0,3.76e-05
312,4,360,-703.3496,11.41,4.45,3418,0.201972,0.1,108.5,0,,0,0,3.72e-05
313,0,360,-607.4714,14.19,5.07,3592,0.115198,1.0,89.0,1,"SRC_PH_N06,EXT_N_N02_in",2,0,3.69e-05
314,2,360,-433.673,10.13,5.06,3578,0.13826,0.55,94.0,1,EXT_W_N04_in,1,0,3.66e-05
315,3,360,-515.3646,10.8,4.58,3296,0.119467,0.325,107.4,0,,0,0,3.62e-05
316,1,360,-643.7901,12.68,3.17,3569,0.086756,0.775,94.3,1,SRC_HTM_E_N02,1,0,3.59e-05
317,0,360,-487.4445,17.28,7.29,4113,0.125562,1.0,92.5,0,,0,0,3.55e-05
318,4,360,-752.2249,9.98,3.83,3143,0.120829,0.1,105.4,1,SRC_LDT_N_N05,1,0,3.52e-05
319,2,360,-1254.2979,6.64,21.73,3431,0.226687,0.55,117.1,1,"SRC_NH_N06,SRC_NCT_S_N04,SRC_NH_N05",3,0,3.49e-05
320,3,360,-564.8689,10.48,3.89,3584,0.14219,0.325,107.3,0,,0,0,3.45e-05
321,1,360,-528.837,13.54,4.41,3742,0.109568,0.775,100.7,1,SRC_NCT_S_N07,1,0,3.42e-05
322,0,360,-377.5021,13.99,2.78,4062,0.089431,1.0,90.5,0,,0,0,3.39e-05
323,4,360,-958.4586,11.67,6.71,3113,0.110343,0.1,91.3,1,"SRC_HTM_W_N02,EXT_S_N08_in,SRC_NCT_S_N07",3,0,3.36e-05
324,2,360,-365.4979,15.59,2.71,3692,0.148112,0.55,97.5,0,,0,0,3.32e-05
325,3,360,-524.5198,12.33,3.35,3468,0.101635,0.325,103.7,0,,0,0,3.29e-05
326,0,360,-448.3898,13.73,7.76,3881,0.132164,1.0,93.4,0,,0,0,3.26e-05
327,1,360,-1249.4049,8.4,10.96,3370,0.114297,0.775,110.0,1,SRC_HTM_W_N01,1,0,3.22e-05
328,4,360,-556.9472,9.78,3.0,3516,0.087805,0.1,108.9,0,,0,0,3.19e-05
329,4,360,-185.8454,41.48,0.15,757,0.445625,0.1,14.6,1,"EXT_N_N01_in,SRC_LDT_S_N05,SRC_THD_N08",3,0,3.16e-05
330,4,360,-158.2751,35.84,1.69,813,0.139585,0.1,13.8,0,,0,0,3.13e-05
331,2,360,-674.8906,11.91,6.97,3527,0.119823,0.55,109.4,0,,0,0,3.09e-05
332,3,360,-585.0508,10.27,3.63,3474,0.134084,0.325,111.1,0,,0,0,3.06e-05
333,1,360,-459.9011,11.75,3.04,3825,0.165716,0.775,100.2,0,,0,0,3.03e-05
334,0,360,-1632.0237,8.05,27.04,3051,0.102624,1.0,123.7,1,"SRC_NCT_S_N04,SRC_LDT_N_N02,SRC_HN_N05",3,0,3e-05
335,2,360,-667.5691,10.99,6.27,2724,0.098756,0.55,86.1,1,"EXT_N_N03_in,SRC_LDT_S_N05,SRC_THD_N08",3,0,2.97e-05
336,4,360,-643.4685,7.75,5.9,3395,0.154007,0.1,107.4,0,,0,0,2.93e-05
337,3,360,-1208.3443,9.22,9.02,3256,0.149923,0.325,104.8,1,"SRC_HN_N05,EXT_N_N01_in",2,0,2.9e-05
338,1,360,-449.7714,9.46,6.96,3807,0.156379,0.775,98.8,0,,0,0,2.87e-05
339,0,360,-667.2045,14.34,5.24,3512,0.148737,1.0,90.9,1,"EXT_N_N03_in,SRC_THD_N08",2,0,2.84e-05
340,1,360,-216.4801,34.44,3.04,694,0.127619,0.775,13.1,1,"EXT_E_N03_in,SRC_LDT_S_N05",2,0,2.81e-05
341,2,360,-515.8312,11.8,6.17,3684,0.091678,0.55,103.8,0,,0,0,2.78e-05
342,4,360,-598.3131,9.31,4.48,3159,0.130982,0.1,103.1,1,"SRC_HN_N04,SRC_PH_N06",2,0,2.75e-05
343,3,360,-1052.8025,8.56,5.84,2978,0.108863,0.325,98.0,1,"EXT_S_N08_in,SRC_NCT_S_N04",2,0,2.71e-05
344,0,360,-407.2757,11.74,5.32,4105,0.139298,1.0,91.4,0,,0,0,2.68e-05
345,2,360,-365.202,16.86,2.46,3270,0.098623,0.55,83.9,1,"SRC_HTM_W_N02,EXT_E_N06_in",2,0,2.65e-05
346,1,360,-763.8961,8.71,14.66,3555,0.137091,0.775,107.3,0,,0,0,2.62e-05
347,4,360,-556.8421,11.32,3.45,3498,0.098087,0.1,104.9,0,,0,0,2.59e-05
348,3,360,-1404.1622,9.62,7.88,3086,0.166,0.325,115.7,1,"SRC_HTM_W_N01,SRC_HTM_E_N03",2,0,2.56e-05
349,0,360,-423.5901,11.94,5.59,3288,0.162659,1.0,81.9,1,"EXT_E_N06_in,SRC_LDT_S_N05",2,0,2.53e-05
350,2,360,-398.6275,11.86,4.23,3603,0.133069,0.55,99.7,0,,0,0,2.5e-05
351,1,360,-505.1262,10.05,4.96,3861,0.146535,0.775,99.7,0,,0,0,2.47e-05
352,4,360,-859.6632,11.4,3.53,3454,0.164329,0.1,110.0,0,,0,0,2.44e-05
353,0,360,-438.3828,16.18,2.29,4189,0.073919,1.0,90.3,0,,0,0,2.41e-05
354,3,360,-589.7088,11.65,3.12,3565,0.194838,0.325,101.0,0,,0,0,2.38e-05
355,2,360,-454.2457,12.09,2.77,3816,0.260436,0.55,93.4,0,,0,0,2.35e-05
356,1,360,-479.3131,10.61,4.16,3827,0.221767,0.775,101.9,0,,0,0,2.32e-05
357,0,360,-508.729,10.19,5.48,3994,0.107067,1.0,91.6,0,,0,0,2.29e-05
358,3,360,-499.5997,10.49,3.65,3476,0.12223,0.325,101.5,0,,0,0,2.26e-05
359,4,360,-692.9615,8.42,4.46,3317,0.175592,0.1,105.9,0,,0,0,2.23e-05
360,3,360,-196.7389,37.36,3.92,764,0.067991,0.325,13.7,1,"SRC_PH_N03,EXT_W_N07_in",2,0,2.2e-05
361,2,360,-653.5398,10.72,7.93,3650,0.17725,0.55,107.8,0,,0,0,2.18e-05
362,1,360,-451.8245,13.85,4.37,3779,0.166671,0.775,99.1,0,,0,0,2.15e-05
363,0,360,-396.0898,15.62,3.78,4098,0.13151,1.0,91.3,0,,0,0,2.12e-05
364,4,360,-993.0284,10.27,4.78,2830,0.202982,0.1,95.3,1,"EXT_N_N03_in,SRC_LDT_S_N05,SRC_LDT_N_N02",3,0,2.09e-05
365,3,360,-464.3208,9.67,5.17,3552,0.097615,0.325,102.1,0,,0,0,2.06e-05
366,1,360,-485.7303,14.55,5.35,3799,0.506248,0.775,91.1,0,,0,0,2.03e-05
367,2,360,-491.1129,9.26,7.38,3689,0.080432,0.55,101.5,0,,0,0,2e-05
368,1,360,-188.4575,31.01,6.98,807,0.119225,0.775,13.8,0,,0,0,1.98e-05
369,0,360,-403.3446,13.05,3.77,4029,0.121688,1.0,95.9,0,,0,0,1.95e-05
370,4,360,-1055.8252,9.14,9.29,2939,0.231451,0.1,93.3,1,"SRC_HTM_E_N02,EXT_W_N01_in",2,0,1.92e-05
371,4,360,-170.7392,36.12,1.23,807,0.146769,0.1,13.9,0,,0,0,1.89e-05
372,3,360,-668.5921,10.82,3.68,3555,0.136797,0.325,106.3,0,,0,0,1.87e-05
373,2,360,-430.253,11.4,3.06,3705,0.142197,0.55,103.9,0,,0,0,1.84e-05
374,1,360,-497.5624,12.91,6.94,3942,0.083014,0.775,98.0,0,,0,0,1.81e-05
375,0,360,-462.197,10.05,5.03,4075,0.137385,1.0,98.0,0,,0,0,1.79e-05
376,4,360,-574.0031,11.65,3.01,3426,0.104295,0.1,103.3,0,,0,0,1.76e-05
377,3,360,-534.6776,9.66,2.8,3549,0.130155,0.325,106.2,0,,0,0,1.73e-05
378,1,360,-342.1841,14.63,3.85,3963,0.132951,0.775,88.8,0,,0,0,1.71e-05
379,2,360,-442.6254,13.0,4.22,3800,0.072245,0.55,98.5,0,,0,0,1.68e-05
380,0,360,-508.4538,13.9,8.54,3994,0.157584,1.0,94.6,0,,0,0,1.65e-05
381,4,360,-501.8649,10.04,3.04,3475,0.159753,0.1,106.2,0,,0,0,1.63e-05
382,3,360,-482.4756,10.77,3.2,3673,0.109166,0.325,101.3,0,,0,0,1.6e-05
383,1,360,-426.3554,12.97,3.75,3899,0.139382,0.775,95.3,0,,0,0,1.58e-05
384,3,360,-169.4918,28.31,12.08,802,0.109182,0.325,13.6,0,,0,0,1.55e-05
385,2,360,-580.5241,10.52,4.63,3657,0.098488,0.55,105.3,0,,0,0,1.53e-05
386,0,360,-541.8124,15.72,4.02,4007,0.110763,1.0,97.2,0,,0,0,1.5e-05
387,4,360,-1171.3298,8.66,9.23,3425,0.115318,0.1,110.7,1,"SRC_THD_N07,SRC_HTM_E_N03",2,0,1.48e-05
388,1,360,-335.3295,11.38,3.74,3974,0.084283,0.775,94.2,0,,0,0,1.45e-05
389,3,360,-769.2327,11.39,3.24,3433,0.138212,0.325,107.7,0,,0,0,1.43e-05
390,0,360,-347.3035,16.58,4.01,4301,0.149082,1.0,87.9,0,,0,0,1.4e-05
391,2,360,-401.0669,11.84,4.54,3715,0.122976,0.55,98.5,0,,0,0,1.38e-05
392,1,360,-465.5912,15.04,4.31,3910,0.181569,0.775,93.1,0,,0,0,1.36e-05
393,4,360,-835.8735,10.64,4.94,3396,0.083461,0.1,107.5,0,,0,0,1.33e-05
394,0,360,-438.5013,15.79,3.8,4152,0.083232,1.0,90.0,0,,0,0,1.31e-05
395,3,360,-2315.379,9.28,20.29,2969,0.177633,0.325,100.6,1,"SRC_NCT_S_N04,SRC_HN_N04,SRC_LDT_S_N05",3,0,1.28e-05
396,2,360,-747.3571,10.36,2.48,3479,0.064521,0.55,107.6,1,SRC_LDT_N_N02,1,0,1.26e-05
397,1,360,-1243.975,8.1,16.29,3278,0.211406,0.775,97.8,1,"EXT_E_N03_in,SRC_HN_N05,SRC_HTM_E_N03",3,0,1.24e-05
398,4,360,-544.7322,10.07,3.98,3402,0.204819,0.1,108.6,0,,0,0,1.22e-05
399,0,360,-507.0078,10.78,5.39,3940,0.104224,1.0,98.8,0,,0,0,1.19e-05
400,3,360,-1118.6291,9.29,5.24,3148,0.123591,0.325,108.9,1,SRC_HTM_E_N02,1,0,1.17e-05
401,2,360,-480.5093,10.79,3.15,3653,0.439777,0.55,104.1,0,,0,0,1.15e-05
402,1,360,-348.0497,13.35,3.15,3485,0.125789,0.775,81.0,1,"EXT_W_N07_in,EXT_N_N01_in",2,0,1.13e-05
403,0,360,-368.3718,14.81,5.25,4262,0.082849,1.0,87.5,0,,0,0,1.1e-05
404,4,360,-558.2851,7.81,2.51,3402,0.237,0.1,108.2,0,,0,0,1.08e-05
405,3,360,-441.9125,11.06,2.69,3738,0.167503,0.325,97.8,0,,0,0,1.06e-05
406,1,360,-436.9468,12.89,3.97,3933,0.248873,0.775,88.8,0,,0,0,1.04e-05
407,2,360,-2624.5627,3.54,34.82,2613,0.134862,0.55,128.3,1,"SRC_HTM_E_N02,SRC_NCT_N_N01",2,0,1.02e-05
408,0,360,-367.7182,13.58,5.42,4137,0.131191,1.0,89.6,0,,0,0,1e-05
409,4,360,-484.3182,8.6,3.85,3410,0.089039,0.1,107.6,0,,0,0,1e-05
410,3,360,-604.9836,9.8,3.96,3479,0.104069,0.325,107.5,0,,0,0,1e-05
411,1,360,-343.7421,13.56,7.5,4041,0.112421,0.775,85.7,0,,0,0,1e-05
412,2,360,-383.8778,11.95,3.63,3710,0.136693,0.55,96.9,0,,0,0,1e-05
413,0,360,-362.1647,13.07,3.46,4139,0.113946,1.0,90.8,0,,0,0,1e-05
414,4,360,-647.2417,11.21,2.49,3505,0.142235,0.1,104.6,1,SRC_HN_N04,1,0,1e-05
415,1,360,-392.7037,15.48,3.9,4039,0.105266,0.775,93.0,0,,0,0,1e-05
416,3,360,-506.0677,10.18,5.6,3531,0.083315,0.325,104.5,0,,0,0,1e-05
417,4,360,-173.3788,28.66,4.23,798,0.195457,0.1,13.6,0,,0,0,1e-05
418,2,360,-612.1865,12.23,2.27,3565,0.087187,0.55,105.8,0,,0,0,1e-05
419,0,360,-534.0665,12.35,5.48,4149,0.092679,1.0,96.0,0,,0,0,1e-05
420,0,360,-223.8166,29.75,2.17,789,0.118424,1.0,14.9,1,SRC_HTM_E_N02,1,0,1e-05
421,1,360,-413.1075,14.63,2.51,3941,0.13583,0.775,94.6,0,,0,0,1e-05
422,4,360,-566.9344,11.32,3.44,3079,0.082792,0.1,95.6,1,"SRC_HTM_W_N02,EXT_N_N02_in",2,0,1e-05
423,3,360,-507.8861,11.38,3.77,3455,0.115631,0.325,104.5,1,SRC_NCT_N_N04,1,0,1e-05
424,2,360,-1249.7782,8.73,31.94,2631,0.087911,0.55,100.8,1,"EXT_E_N06_in,SRC_LDT_N_N05,SRC_HTM_E_N03",3,0,1e-05
425,0,360,-369.2188,14.36,4.59,4156,0.124644,1.0,93.0,0,,0,0,1e-05
426,1,360,-357.3744,12.56,3.51,3921,0.124176,0.775,94.0,0,,0,0,1e-05
427,4,360,-462.7704,11.09,2.68,3508,0.100692,0.1,102.5,0,,0,0,1e-05
428,4,360,-157.4134,32.19,2.39,806,0.161935,0.1,13.6,0,,0,0,1e-05
429,2,360,-531.2254,10.0,3.55,3607,0.112146,0.55,108.1,0,,0,0,1e-05
430,0,360,-480.4242,13.36,3.58,4062,0.10401,1.0,95.0,0,,0,0,1e-05
431,3,360,-2096.0417,4.54,14.27,2690,0.125543,0.325,140.0,1,"SRC_PH_N03,SRC_THD_N07,SRC_NCT_N_N01",3,0,1e-05
432,1,360,-320.7543,19.83,4.35,4045,0.123095,0.775,88.1,1,SRC_HN_N04,1,0,1e-05
433,4,360,-799.8478,12.47,3.11,3463,0.121767,0.1,108.9,0,,0,0,1e-05
434,2,360,-483.8064,10.63,3.15,3702,0.192315,0.55,95.7,0,,0,0,1e-05
435,0,360,-420.8212,13.24,7.57,4052,0.084888,1.0,95.2,0,,0,0,1e-05
436,3,360,-447.4147,11.25,3.86,3623,0.102033,0.325,102.8,0,,0,0,1e-05
437,1,360,-408.6976,8.93,7.62,3869,0.140491,0.775,95.2,0,,0,0,1e-05
438,0,360,-452.7647,10.32,3.27,4028,0.173395,1.0,94.3,0,,0,0,1e-05
439,2,360,-378.1604,11.7,2.27,3792,0.150162,0.55,97.9,0,,0,0,1e-05
440,4,360,-1262.6309,8.94,4.06,3121,0.114089,0.1,113.7,1,SRC_NCT_S_N04,1,0,1e-05
441,1,360,-325.356,16.0,2.78,3543,0.107705,0.775,82.8,1,EXT_E_N06_in,1,0,1e-05
442,3,360,-670.9345,10.39,4.09,3440,0.185782,0.325,108.8,0,,0,0,1e-05
443,1,360,-184.0945,44.52,0.98,809,0.101873,0.775,13.5,0,,0,0,1e-05
444,0,360,-2271.0886,9.03,25.75,2681,0.131527,1.0,112.2,1,"EXT_E_N06_in,SRC_HTM_W_N01,SRC_NCT_S_N04",3,0,1e-05
445,4,360,-580.4856,8.77,5.01,3421,0.125379,0.1,107.7,0,,0,0,1e-05
446,3,360,-501.8027,12.1,5.28,3625,0.168629,0.325,95.8,1,SRC_HN_N04,1,0,1e-05
447,2,360,-1781.8339,4.96,30.13,2997,0.107102,0.55,126.6,1,"SRC_LDT_S_N08,SRC_THD_N07",2,0,1e-05
448,1,360,-1068.4403,7.36,13.39,3396,0.185023,0.775,102.9,1,"SRC_NCT_N_N01,SRC_HTM_W_N02",2,0,1e-05
449,1,360,-216.7199,44.01,1.72,808,0.086984,0.775,13.8,0,,0,0,1e-05
450,0,360,-929.7571,11.26,5.26,3833,0.130991,1.0,99.7,1,"SRC_PH_N06,SRC_HN_N04",2,0,1e-05
451,4,360,-486.2398,9.88,2.83,3106,0.080193,0.1,99.6,1,EXT_N_N02_in,1,0,1e-05
452,2,360,-511.6312,12.13,3.11,3684,0.115113,0.55,91.2,1,EXT_E_N03_in,1,0,1e-05
453,3,360,-810.5768,7.05,7.32,3052,0.238605,0.325,96.9,1,"EXT_S_N07_in,EXT_E_N03_in,SRC_PH_N03",3,0,1e-05
454,3,360,-176.0332,39.82,1.86,811,0.080956,0.325,13.7,0,,0,0,1e-05
455,1,360,-557.7525,9.66,6.65,3791,0.14445,0.775,104.0,0,,0,0,1e-05
456,2,360,-395.2853,9.85,4.55,3007,0.1231,0.55,79.9,1,"EXT_S_N08_in,EXT_W_N07_in,EXT_S_N07_in",3,0,1e-05
457,0,360,-379.0813,14.14,2.8,4098,0.150837,1.0,91.2,0,,0,0,1e-05
458,4,360,-616.6569,8.82,2.34,3057,0.134667,0.1,103.2,1,"SRC_THD_N08,EXT_N_N02_in",2,0,1e-05
459,3,360,-711.8447,10.43,7.27,3610,0.129303,0.325,98.6,1,SRC_HN_N04,1,0,1e-05
460,4,360,-172.2944,39.33,0.42,810,0.174939,0.1,13.7,0,,0,0,1e-05
461,3,360,-137.7164,44.95,0.69,806,0.092261,0.325,13.7,0,,0,0,1e-05
462,4,360,-171.2825,29.15,0.13,808,0.128493,0.1,13.7,0,,0,0,1e-05
463,1,360,-393.7977,10.82,5.6,3837,0.146148,0.775,100.4,0,,0,0,1e-05
464,0,360,-408.5343,14.81,4.23,4070,0.29922,1.0,94.8,0,,0,0,1e-05
465,2,360,-576.6073,10.92,4.09,3684,0.101101,0.55,105.1,0,,0,0,1e-05
466,2,360,-202.6027,25.59,4.55,685,0.225321,0.55,12.1,1,"SRC_NH_N05,EXT_E_N03_in",2,0,1e-05
467,4,360,-335.0798,10.28,2.86,3143,0.135094,0.1,87.7,1,"EXT_N_N02_in,SRC_HTM_W_N02",2,0,1e-05
468,1,360,-463.4899,13.05,2.6,3757,0.121824,0.775,103.7,0,,0,0,1e-05
469,3,360,-2689.5285,5.45,46.32,2753,0.387376,0.325,134.8,1,"SRC_HTM_E_N03,SRC_HN_N05,SRC_LDT_S_N08",3,0,1e-05
470,0,360,-385.4667,14.53,3.99,4026,0.128962,1.0,91.1,0,,0,0,1e-05
471,2,360,-536.8157,12.28,3.47,3593,0.230655,0.55,101.2,0,,0,0,1e-05
472,4,360,-1000.3998,8.95,5.61,2721,0.200436,0.1,92.2,1,"SRC_NCT_N_N04,EXT_N_N03_in,SRC_LDT_S_N05",3,1,1e-05
473,2,360,-188.019,29.29,2.47,808,0.395162,0.55,13.7,0,,0,0,1e-05
474,1,360,-597.703,13.73,11.25,3557,0.129066,0.775,83.0,1,"SRC_HTM_E_N02,EXT_W_N01_in",2,0,1e-05
