162,4,360,-493.8727,18.07,7.16,4125,0.005793,0.6,133.4,0,,0,0,8.55e-05
163,5,360,-607.5362,16.55,3.77,3736,0.035435,0.5,126.7,1,"EXT_W_N11_in,SRC_R1_AB_N02",2,0,8.52e-05
164,8,360,-643.5208,13.26,4.5,3549,0.005694,0.2,131.4,1,"EXT_E_N06_in,SRC_V4S_N08,EXT_S_N13_in",3,0,8.5e-05
165,0,360,-624.7035,18.05,5.56,4679,0.028246,1.0,130.8,0,,0,0,8.47e-05
166,7,360,-535.2001,13.8,4.32,4049,0.004915,0.3,135.2,0,,0,0,8.45e-05
167,1,360,-583.2478,16.51,4.24,4132,0.004007,0.9,129.0,1,EXT_W_N11_in,1,0,8.42e-05
168,6,360,-883.8972,13.1,5.85,3745,0.011676,0.4,149.6,1,"SRC_V5N_N05,SRC_R1_EF_N06",2,0,8.4e-05
169,9,360,-577.2004,14.38,3.93,4083,0.021197,0.1,132.6,0,,0,0,8.37e-05
170,2,360,-625.3145,14.34,5.62,3983,0.004289,0.8,129.0,1,EXT_N_N04_in,1,0,8.35e-05
171,5,360,-539.6443,16.34,4.61,4095,0.00723,0.5,122.1,1,SRC_R2_CD_N13,1,0,8.32e-05
172,4,360,-613.9999,17.23,5.44,3976,0.030795,0.6,132.1,0,,0,0,8.29e-05
173,3,360,-1326.0061,10.96,12.82,3724,0.004444,0.7,158.2,1,"SRC_V2_N12,SRC_V1_N11,SRC_V4S_N14",3,1,8.27e-05
174,0,360,-547.3493,18.14,4.82,4461,0.035696,1.0,127.7,0,,0,0,8.24e-05
175,8,360,-1047.5508,10.65,6.83,3947,0.003309,0.2,146.1,1,"SRC_R2_BC_N13,SRC_V2_N02",2,0,8.21e-05
176,7,360,-560.3818,14.87,3.53,3878,0.004199,0.3,127.6,0,,0,0,8.19e-05
177,1,360,-567.5845,16.18,3.59,4097,0.027394,0.9,129.8,1,EXT_S_N13_in,1,0,8.16e-05
178,9,360,-515.6669,14.9,2.49,3705,0.002666,0.1,132.0,0,,0,0,8.13e-05
179,6,360,-610.4709,16.09,4.62,3769,0.004597,0.4,143.3,1,"SRC_R2_BC_N13,SRC_V5N_N05,SRC_V4N_N04",3,0,8.11e-05
180,2,360,-577.867,15.4,5.62,4297,0.028627,0.8,131.1,0,,0,0,8.08e-05
181,5,360,-504.3051,15.95,5.29,4044,0.028075,0.5,131.1,0,,0,0,8.05e-05
182,4,360,-575.8892,14.38,3.19,4137,0.028075,0.6,135.3,0,,0,0,8.02e-05
183,3,360,-550.1736,14.78,4.81,4220,0.028075,0.7,133.7,0,,0,0,8e-05
184,0,360,-646.0598,16.93,6.21,4599,0.028075,1.0,130.8,0,,0,0,7.97e-05
185,7,360,-572.7333,13.92,4.81,3809,0.054134,0.3,133.2,0,,0,0,7.94e-05
186,8,360,-1528.6753,11.2,11.02,3271,0.004455,0.2,151.4,1,"SRC_V1_N11,SRC_V4S_N14,SRC_R2_DE_N15",3,0,7.91e-05
187,7,360,-260.3605,45.61,0.42,1250,0.003034,0.3,23.0,0,,0,0,7.88e-05
188,1,360,-633.2249,16.97,3.35,4151,0.004932,0.9,134.0,0,,0,0,7.85e-05
189,6,360,-584.948,14.94,3.62,3805,0.002976,0.4,125.2,0,,0,0,7.82e-05
190,9,360,-565.5262,15.67,3.04,3618,0.002976,0.1,136.2,0,,0,0,7.8e-05
191,2,360,-563.998,16.35,3.48,4286,0.002976,0.8,124.0,0,,0,0,7.77e-05
192,5,360,-644.7193,14.53,5.48,3924,0.002976,0.5,124.1,0,,0,0,7.74e-05
193,3,360,-525.8119,17.34,3.11,4242,0.003543,0.7,122.2,0,,0,0,7.71e-05
194,4,360,-608.8356,16.18,3.4,4109,0.002631,0.6,129.4,0,,0,0,7.68e-05
195,0,360,-590.2398,17.36,6.55,4532,0.004648,1.0,123.6,0,,0,0,7.65e-05
196,1,360,-302.2976,43.53,0.87,1168,0.004757,0.9,86.5,1,"SRC_R2_BC_N12,EXT_N_N06_in,SRC_V1_N01",3,0,7.62e-05
197,8,360,-626.3239,15.26,3.74,3652,0.005819,0.2,128.8,0,,0,0,7.59e-05
198,1,360,-290.5175,44.23,1.1,1214,0.004225,0.9,24.2,1,EXT_N_N04_in,1,0,7.56e-05
199,6,360,-685.3917,14.11,4.33,3868,0.002795,0.4,133.6,0,,0,0,7.53e-05
200,9,360,-629.1796,13.98,3.07,3853,0.004197,0.1,136.1,0,,0,0,7.5e-05
201,2,360,-561.8295,15.71,5.04,4290,0.004075,0.8,125.6,0,,0,0,7.47e-05
202,5,360,-570.3235,13.12,7.79,3935,0.00284,0.5,137.4,0,,0,0,7.44e-05
203,3,360,-538.7354,16.01,2.9,4259,0.004968,0.7,129.5,0,,0,0,7.41e-05
204,7,360,-1134.5143,15.61,6.1,3873,0.004378,0.3,206.6,1,"SRC_R2_BC_N12,SRC_V5N_N09",2,0,7.38e-05
205,0,360,-702.2695,17.9,7.17,4329,0.004046,1.0,131.3,1,"EXT_S_N15_in,SRC_V5N_N05",2,0,7.35e-05
206,1,360,-797.4462,17.86,6.87,4262,0.003924,0.9,99.7,1,"EXT_E_N15_in,EXT_E_N10_in",2,0,7.32e-05
207,4,360,-996.2641,9.9,6.9,3596,0.004333,0.6,155.5,1,"SRC_V6_N06,EXT_S_N14_in,SRC_R1_AB_N01",3,0,7.29e-05
208,8,360,-1013.2652,13.07,4.1,3806,0.003713,0.2,124.9,1,"SRC_R2_BC_N12,EXT_S_N11_in,SRC_R2_BC_N13",3,0,7.25e-05
209,6,360,-711.4312,11.92,4.86,3690,0.003813,0.4,136.2,1,"SRC_RM_CD_N10,EXT_W_N11_in",2,0,7.22e-05
210,2,360,-583.3276,14.52,3.81,4181,0.027119,0.8,131.9,0,,0,0,7.19e-05
211,9,360,-574.527,15.09,6.09,3701,0.004744,0.1,137.4,0,,0,0,7.16e-05
212,6,360,-301.7104,36.03,2.61,1247,0.028974,0.4,23.2,0,,0,0,7.13e-05
213,5,360,-530.6266,15.41,5.79,3963,0.004108,0.5,134.9,0,,0,0,7.1e-05
214,3,360,-578.076,15.19,3.46,4143,0.002977,0.7,141.7,0,,0,0,7.07e-05
215,1,360,-557.1447,16.25,3.21,4375,0.003947,0.9,132.3,0,,0,0,7.03e-05
216,7,360,-612.8293,12.6,3.75,3786,0.004725,0.3,141.5,0,,0,0,7e-05
217,0,360,-711.9562,16.29,4.36,4189,0.003832,1.0,143.0,0,,0,0,6.97e-05
218,8,360,-633.6871,14.31,2.82,3753,0.002596,0.2,130.1,1,SRC_R1_CD_N03,1,0,6.94e-05
219,4,360,-579.2546,14.58,3.9,4045,0.003286,0.6,144.1,0,,0,0,6.91e-05
220,2,360,-553.5242,15.34,3.41,4135,0.002828,0.8,124.7,0,,0,0,6.87e-05
221,9,360,-609.5446,14.99,3.6,3905,0.024203,0.1,143.5,0,,0,0,6.84e-05
222,6,360,-522.9089,14.36,4.25,3964,0.029192,0.4,141.6,0,,0,0,6.81e-05
223,5,360,-535.7523,13.34,3.82,4066,0.004263,0.5,134.1,0,,0,0,6.78e-05
224,3,360,-549.7888,16.6,4.58,3892,0.003186,0.7,130.9,1,EXT_N_N06_in,1,0,6.74e-05
225,7,360,-470.6453,16.46,5.3,3654,0.030427,0.3,127.3,1,"EXT_N_N06_in,EXT_N_N05_in,SRC_R1_BC_N03",3,0,6.71e-05
226,0,360,-558.4532,19.47,5.85,4689,0.044977,1.0,128.2,0,,0,0,6.68e-05
227,1,360,-628.2411,17.81,3.39,4342,0.002537,0.9,141.8,0,,0,0,6.64e-05
228,8,360,-573.7793,14.33,3.53,3929,0.026707,0.2,142.0,0,,0,0,6.61e-05
